Yield_Target_ton,Scenario_ID,Hour,Wind_Power_MW,Solar_Power_MW,Total_Elec_Load_MW,Grid_Buy_MW,Grid_Sell_MW,Thermal_Load_MW,EB_Power_MW,WHRU_Heat_MW,ALKEL_Power_MW,PEMEL_Power_MW,AMU_Power_MW
63,8,20,4.312,0,22.9198,18.6078,0,2.62115,0,2.62115,0,20,0.8
63,8,21,2.328,0,22.66,20.332,0,2.8749,0,2.8749,0,20,0.8
63,8,22,1.492,0,43.1302,41.6382,0,3.0282,0,3.0282,20,20,1.5
63,8,23,2.124,0,43.06,40.936,0,2.9785,0,2.9785,20,20,1.5
63,8,24,3.696,0,42.9802,39.2842,0,3.14755,0,3.14755,20,20,1.5
63,9,1,11.904,0,42.8698,30.9658,0,3.1934,0,3.1934,20,20,1.5
63,9,2,13.384,0,42.5998,29.2158,0,3.27285,0,3.27285,20,20,1.5
63,9,3,14.268,0,42.2998,28.0318,0,3.3187,0,3.3187,20,20,1.5
63,9,4,15.72,0,42.49,26.77,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,9,5,15.088,0,42.6802,27.5922,-1.78E-15,3.2571,0,3.2571,20,20,1.5
63,9,6,13.476,0,43.1302,29.6542,0,3.0947,0,3.0947,20,20,1.5
63,9,7,13.832,14.08,44.0002,16.0882,1.78E-15,3.12025,0,3.12025,20,20,1.5
63,9,8,12.76,25.6,38.36,0,1.78E-15,2.84305,0,2.84305,13.70995169,20,1.279848309
63,9,9,10.712,37.12,45.5098,0,2.3222,2.53435,0,2.53435,20,20,1.5
63,9,10,11.916,46.08,45.7,0,12.296,2.2792,0,2.2792,20,20,1.5
63,9,11,8.804,52.48,45.6202,0,15.6638,2.0629,0,2.0629,20,20,1.5
63,9,12,9.3,55.04,45.4,0,18.94,1.78675,0,1.78675,20,20,1.5
63,9,13,9.012,56.32,44.7598,0,20.5722,1.4763,0,1.4763,20,20,1.5
63,9,14,10.704,56.32,44.1898,0,22.8342,1.5862,0,1.5862,20,20,1.5
63,9,15,10.604,52.48,45.13,0,17.954,1.43745,0,1.43745,20,20,1.5
63,9,16,14.552,44.8,45.3202,0,14.0318,1.71185,0,1.71185,20,20,1.5
63,9,17,13.724,33.28,45.25,0,1.754,2.0734,0,2.0734,20,20,1.5
63,9,18,12.348,24.32,36.668,0,0,2.14725,0,2.14725,12.29777778,20,1.230422222
63,9,19,12.152,11.52,23.41,0,0.262,2.56235,0,2.56235,0,20,0.8
63,9,20,9.236,0,12.68401437,3.448014369,0,2.62115,0,2.62115,10.2069704,0,0.357243964
63,9,21,7.228,0,13.44692173,6.218921729,0,2.8749,0,2.8749,11.19509346,0,0.391828271
63,9,22,6.252,0,32.50392104,26.25192104,0,3.0282,0,3.0282,9.733063811,20,1.140657233
63,9,23,6.452,0,22.36,15.908,0,2.9785,0,2.9785,0,20,0.8
63,9,24,7.972,0,42.9802,35.0082,-8.88E-16,3.14755,0,3.14755,20,20,1.5
63,10,1,11.904,0,42.8698,30.9658,0,3.1934,0,3.1934,20,20,1.5
63,10,2,13.384,0,42.5998,29.2158,0,3.27285,0,3.27285,20,20,1.5
63,10,3,14.268,0,42.2998,28.0318,0,3.3187,0,3.3187,20,20,1.5
63,10,4,15.72,0,42.49,26.77,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,10,5,15.088,0,42.6802,27.5922,-1.78E-15,3.2571,0,3.2571,20,20,1.5
63,10,6,13.476,0,43.1302,29.6542,0,3.0947,0,3.0947,20,20,1.5
63,10,7,13.832,0,44.0002,30.1682,0,3.12025,0,3.12025,20,20,1.5
63,10,8,12.76,3.2,44.8702,28.9102,-8.88E-16,2.84305,0,2.84305,20,20,1.5
63,10,9,10.712,10.88,33.82143129,12.22943129,1.78E-15,2.53435,0,2.53435,8.706890132,20,1.104741155
63,10,10,11.916,17.92,45.7,15.864,0,2.2792,0,2.2792,20,20,1.5
63,10,11,8.804,24.96,33.764,0,0,2.0629,0,2.0629,8.5447343,20,1.0990657
63,10,12,9.3,31.36,40.66,0,3.55E-15,1.78675,0,1.78675,15.42028986,20,1.339710145
63,10,13,9.012,35.84,44.7598,0,0.0922,1.4763,0,1.4763,20,20,1.5
63,10,14,10.704,37.12,44.1898,0,3.6342,1.5862,0,1.5862,20,20,1.5
63,10,15,10.604,32,42.604,0,0,1.43745,0,1.43745,17.55942029,20,1.41457971
63,10,16,14.552,25.6,40.152,0,0,1.71185,0,1.71185,15.00657005,20,1.325229952
63,10,17,13.724,19.2,45.25,12.326,0,2.0734,0,2.0734,20,20,1.5
63,10,18,12.348,9.6,44.6398,22.6918,-1.78E-15,2.14725,0,2.14725,20,20,1.5
63,10,19,12.152,3.2,15.352,0,0,2.56235,0,2.56235,4.674970588,7.599428309,0.467601103
63,10,20,9.236,0,12.68401437,3.448014369,0,2.62115,0,2.62115,10.2069704,0,0.357243964
63,10,21,7.228,0,13.44692173,6.218921729,0,2.8749,0,2.8749,11.19509346,0,0.391828271
63,10,22,6.252,0,43.1302,36.8782,0,3.0282,0,3.0282,20,20,1.5
63,10,23,6.452,0,43.06,36.608,0,2.9785,0,2.9785,20,20,1.5
63,10,24,7.972,0,42.9802,35.0082,-8.88E-16,3.14755,0,3.14755,20,20,1.5
63,11,1,11.904,0,42.8698,30.9658,0,3.1934,0,3.1934,20,20,1.5
63,11,2,13.384,0,42.5998,29.2158,0,3.27285,0,3.27285,20,20,1.5
63,11,3,14.268,0,42.2998,28.0318,0,3.3187,0,3.3187,20,20,1.5
63,11,4,15.72,0,42.49,26.77,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,11,5,15.088,0,42.6802,27.5922,-1.78E-15,3.2571,0,3.2571,20,20,1.5
63,11,6,13.476,0,43.1302,29.6542,0,3.0947,0,3.0947,20,20,1.5
63,11,7,13.832,0,44.0002,30.1682,0,3.12025,0,3.12025,20,20,1.5
63,11,8,12.76,1.28,44.8702,30.8302,6.66E-16,2.84305,0,2.84305,20,20,1.5
63,11,9,10.712,3.2,45.5098,31.5978,0,2.53435,0,2.53435,20,20,1.5
63,11,10,11.916,5.12,45.7,28.664,0,2.2792,0,2.2792,20,20,1.5
63,11,11,8.804,7.68,24.9202,8.4362,-1.78E-15,2.0629,0,2.0629,0,20,0.8
63,11,12,9.3,11.52,45.4,24.58,0,1.78675,0,1.78675,20,20,1.5
63,11,13,9.012,14.08,24.0598,0.9678,1.78E-15,1.4763,0,1.4763,0,20,0.8
63,11,14,10.704,14.08,35.31837143,10.53437143,1.78E-15,1.5862,0,1.5862,11.42857143,20,1.2
63,11,15,10.604,11.52,24.43,2.306,0,1.43745,0,1.43745,0,20,0.8
63,11,16,14.552,7.04,45.3202,23.7282,0,1.71185,0,1.71185,20,20,1.5
63,11,17,13.724,5.12,45.25,26.406,0,2.0734,0,2.0734,20,20,1.5
63,11,18,12.348,3.2,44.6398,29.0918,0,2.14725,0,2.14725,20,20,1.5
63,11,19,12.152,1.28,23.41,9.978,0,2.56235,0,2.56235,0,20,0.8
63,11,20,9.236,0,22.9198,13.6838,0,2.62115,0,2.62115,0,20,0.8
63,11,21,7.228,0,22.66,15.432,0,2.8749,0,2.8749,0,20,0.8
63,11,22,6.252,0,43.1302,36.8782,0,3.0282,0,3.0282,20,20,1.5
63,11,23,6.452,0,43.06,36.608,0,2.9785,0,2.9785,20,20,1.5
63,11,24,7.972,0,42.9802,35.0082,-8.88E-16,3.14755,0,3.14755,20,20,1.5
63,12,1,11.904,0,42.8698,30.9658,0,3.1934,0,3.1934,20,20,1.5
63,12,2,13.384,0,42.5998,29.2158,0,3.27285,0,3.27285,20,20,1.5
63,12,3,14.268,0,42.2998,28.0318,0,3.3187,0,3.3187,20,20,1.5
63,12,4,15.72,0,42.49,26.77,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,12,5,15.088,0,42.6802,27.5922,-1.78E-15,3.2571,0,3.2571,20,20,1.5
63,12,6,13.476,0,43.1302,29.6542,0,3.0947,0,3.0947,20,20,1.5
63,12,7,13.832,0,44.0002,30.1682,0,3.12025,0,3.12025,20,20,1.5
63,12,8,12.76,0,44.8702,32.1102,0,2.84305,0,2.84305,20,20,1.5
63,12,9,10.712,0,45.5098,34.7978,0,2.53435,0,2.53435,20,20,1.5
63,12,10,11.916,0,45.7,33.784,0,2.2792,0,2.2792,20,20,1.5
63,12,11,8.804,0,45.6202,36.8162,0,2.0629,0,2.0629,20,20,1.5
63,12,12,9.3,1.28,24.7,14.12,6.66E-16,1.78675,0,1.78675,0,20,0.8
63,12,13,9.012,5.12,35.88837143,21.75637143,0,1.4763,0,1.4763,11.42857143,20,1.2
63,12,14,10.704,7.68,23.4898,5.1058,0,1.5862,0,1.5862,0,20,0.8
63,12,15,10.604,5.12,24.43,8.706,0,1.43745,0,1.43745,0,20,0.8
63,12,16,14.552,1.28,45.3202,29.4882,6.66E-16,1.71185,0,1.71185,20,20,1.5
63,12,17,13.724,0,45.25,31.526,0,2.0734,0,2.0734,20,20,1.5
63,12,18,12.348,0,44.6398,32.2918,0,2.14725,0,2.14725,20,20,1.5
63,12,19,12.152,0,23.41,11.258,0,2.56235,0,2.56235,0,20,0.8
63,12,20,9.236,0,22.9198,13.6838,0,2.62115,0,2.62115,0,20,0.8
63,12,21,7.228,0,22.66,15.432,0,2.8749,0,2.8749,0,20,0.8
63,12,22,6.252,0,43.1302,36.8782,0,3.0282,0,3.0282,20,20,1.5
63,12,23,6.452,0,43.06,36.608,0,2.9785,0,2.9785,20,20,1.5
63,12,24,7.972,0,42.9802,35.0082,-8.88E-16,3.14755,0,3.14755,20,20,1.5
63,13,1,13.496,0,42.8698,29.3738,0,3.1934,0,3.1934,20,20,1.5
63,13,2,14.084,0,42.5998,28.5158,-1.78E-15,3.27285,0,3.27285,20,20,1.5
63,13,3,13.092,0,42.2998,29.2078,0,3.3187,0,3.3187,20,20,1.5
63,13,4,20.168,0,42.49,22.322,0,3.22525,0,3.22525,20,20,1.5
63,13,5,19.276,0,42.6802,23.4042,0,3.2571,0,3.2571,20,20,1.5
63,13,6,23.08,0,43.1302,20.0502,0,3.0947,0,3.0947,20,20,1.5
63,13,7,28.356,14.08,44.0002,1.5642,-1.78E-15,3.12025,0,3.12025,20,20,1.5
63,13,8,26.36,25.6,44.8702,0,7.0898,2.84305,0,2.84305,20,20,1.5
63,13,9,25.076,37.12,45.5098,0,16.6862,2.53435,0,2.53435,20,20,1.5
63,13,10,22.112,46.08,45.7,0,22.492,2.2792,0,2.2792,20,20,1.5
63,13,11,8.996,52.48,45.6202,0,15.8558,2.0629,0,2.0629,20,20,1.5
63,13,12,7.652,55.04,45.4,0,17.292,1.78675,0,1.78675,20,20,1.5
63,13,13,10.816,56.32,44.7598,0,22.3762,1.4763,0,1.4763,20,20,1.5
63,13,14,10.952,56.32,44.1898,0,23.0822,1.5862,0,1.5862,20,20,1.5
63,13,15,15.152,52.48,45.13,0,22.502,1.43745,0,1.43745,20,20,1.5
63,13,16,21.66,44.8,45.3202,0,21.1398,1.71185,0,1.71185,20,20,1.5
63,13,17,17.16,33.28,45.25,0,5.19,2.0734,0,2.0734,20,20,1.5
63,13,18,16.612,24.32,40.932,0,0,2.14725,0,2.14725,16.41758454,20,1.374615459
63,13,19,15.328,11.52,26.848,0,0,2.56235,0,2.56235,3.32173913,20,0.91626087
63,13,20,9.416,0,9.626401313,0.210401313,0,2.62115,1.0808659,1.594327395,6.208440013,0,0.2172954
63,13,21,8.808,0,13.44692173,4.638921729,0,2.8749,0,2.8749,11.19509346,0,0.391828271
63,13,22,5.216,0,22.4302,17.2142,0,3.0282,0,3.0282,0,20,0.8
63,13,23,6.152,0,22.36,16.208,0,2.9785,0,2.9785,0,20,0.8
63,13,24,8.464,0,42.9802,34.5162,0,3.14755,0,3.14755,20,20,1.5
63,14,1,13.496,0,42.8698,29.3738,0,3.1934,0,3.1934,20,20,1.5
63,14,2,14.084,0,42.5998,28.5158,-1.78E-15,3.27285,0,3.27285,20,20,1.5
63,14,3,13.092,0,42.2998,29.2078,0,3.3187,0,3.3187,20,20,1.5
63,14,4,20.168,0,42.49,22.322,0,3.22525,0,3.22525,20,20,1.5
63,14,5,19.276,0,42.6802,23.4042,0,3.2571,0,3.2571,20,20,1.5
63,14,6,23.08,0,43.1302,20.0502,0,3.0947,0,3.0947,20,20,1.5
63,14,7,28.356,0,44.0002,15.6442,0,3.12025,0,3.12025,20,20,1.5
63,14,8,26.36,3.2,44.8702,15.3102,8.88E-16,2.84305,0,2.84305,20,20,1.5
63,14,9,25.076,10.88,45.5098,9.5538,0,2.53435,0,2.53435,20,20,1.5
63,14,10,22.112,17.92,40.032,0,3.55E-15,2.2792,0,2.2792,14.5236715,20,1.308328502
63,14,11,8.996,24.96,33.956,0,-3.55E-15,2.0629,0,2.0629,8.730241546,20,1.105558454
63,14,12,7.652,31.36,39.012,0,0,1.78675,0,1.78675,13.82801932,20,1.283980676
63,14,13,10.816,35.84,44.7598,0,1.8962,1.4763,0,1.4763,20,20,1.5
63,14,14,10.952,37.12,44.1898,0,3.8822,1.5862,0,1.5862,20,20,1.5
63,14,15,15.152,32,45.13,0,2.022,1.43745,0,1.43745,20,20,1.5
63,14,16,21.66,25.6,45.3202,0,1.9398,1.71185,0,1.71185,20,20,1.5
63,14,17,17.16,19.2,36.36,0,0,2.0734,0,2.0734,11.41062802,20,1.199371981
63,14,18,16.612,9.6,44.6398,18.4278,0,2.14725,0,2.14725,20,20,1.5
63,14,19,15.328,3.2,18.528,0,0,2.56235,0,2.56235,0,15.30576923,0.612230769
63,14,20,9.416,0,12.68401437,3.268014369,0,2.62115,0,2.62115,10.2069704,0,0.357243964
63,14,21,8.808,0,13.44692173,4.638921729,0,2.8749,0,2.8749,11.19509346,0,0.391828271
63,14,22,5.216,0,43.1302,37.9142,0,3.0282,0,3.0282,20,20,1.5
63,14,23,6.152,0,35.41452544,29.26252544,0,2.9785,0,2.9785,12.61306806,20,1.241457382
63,14,24,8.464,0,42.9802,34.5162,0,3.14755,0,3.14755,20,20,1.5
63,15,1,13.496,0,42.8698,29.3738,0,3.1934,0,3.1934,20,20,1.5
63,15,2,14.084,0,42.5998,28.5158,-1.78E-15,3.27285,0,3.27285,20,20,1.5
63,15,3,13.092,0,42.2998,29.2078,0,3.3187,0,3.3187,20,20,1.5
63,15,4,20.168,0,42.49,22.322,0,3.22525,0,3.22525,20,20,1.5
63,15,5,19.276,0,42.6802,23.4042,0,3.2571,0,3.2571,20,20,1.5
63,15,6,23.08,0,43.1302,20.0502,0,3.0947,0,3.0947,20,20,1.5
63,15,7,28.356,0,44.0002,15.6442,0,3.12025,0,3.12025,20,20,1.5
63,15,8,26.36,1.28,44.8702,17.2302,0,2.84305,0,2.84305,20,20,1.5
63,15,9,25.076,3.2,45.5098,17.2338,0,2.53435,0,2.53435,20,20,1.5
63,15,10,22.112,5.12,45.7,18.468,0,2.2792,0,2.2792,20,20,1.5
63,15,11,8.996,7.68,24.9202,8.2442,0,2.0629,0,2.0629,0,20,0.8
63,15,12,7.652,11.52,24.7,5.528,0,1.78675,0,1.78675,0,20,0.8
63,15,13,10.816,14.08,31.57637143,6.680371429,-1.78E-15,1.4763,0,1.4763,7.262387854,20,1.054183575
63,15,14,10.952,14.08,25.5598,0.5278,0,1.5862,0,1.5862,2,20,0.87
63,15,15,15.152,11.52,26.672,0,0,1.43745,0,1.43745,2.166183575,20,0.875816425
63,15,16,21.66,7.04,45.3202,16.6202,0,1.71185,0,1.71185,20,20,1.5
63,15,17,17.16,5.12,45.25,22.97,0,2.0734,0,2.0734,20,20,1.5
63,15,18,16.612,3.2,44.6398,24.8278,0,2.14725,0,2.14725,20,20,1.5
63,15,19,15.328,1.28,23.41,6.802,-1.11E-15,2.56235,0,2.56235,0,20,0.8
63,15,20,9.416,0,22.9198,13.5038,0,2.62115,0,2.62115,0,20,0.8
63,15,21,8.808,0,43.36,34.552,0,2.8749,0,2.8749,20,20,1.5
63,15,22,5.216,0,43.1302,37.9142,0,3.0282,0,3.0282,20,20,1.5
63,15,23,6.152,0,43.06,36.908,0,2.9785,0,2.9785,20,20,1.5
63,15,24,8.464,0,42.9802,34.5162,0,3.14755,0,3.14755,20,20,1.5
63,16,1,13.496,0,42.8698,29.3738,0,3.1934,0,3.1934,20,20,1.5
63,16,2,14.084,0,42.5998,28.5158,-1.78E-15,3.27285,0,3.27285,20,20,1.5
63,16,3,13.092,0,42.2998,29.2078,0,3.3187,0,3.3187,20,20,1.5
63,16,4,20.168,0,42.49,22.322,0,3.22525,0,3.22525,20,20,1.5
63,16,5,19.276,0,42.6802,23.4042,0,3.2571,0,3.2571,20,20,1.5
63,16,6,23.08,0,43.1302,20.0502,0,3.0947,0,3.0947,20,20,1.5
63,16,7,28.356,0,44.0002,15.6442,0,3.12025,0,3.12025,20,20,1.5
63,16,8,26.36,0,44.8702,18.5102,0,2.84305,0,2.84305,20,20,1.5
63,16,9,25.076,0,45.5098,20.4338,0,2.53435,0,2.53435,20,20,1.5
63,16,10,22.112,0,45.7,23.588,0,2.2792,0,2.2792,20,20,1.5
63,16,11,8.996,0,24.9202,15.9242,0,2.0629,0,2.0629,0,20,0.8
63,16,12,7.652,1.28,36.52857143,27.59657143,0,1.78675,0,1.78675,11.42857143,20,1.2
63,16,13,10.816,5.12,24.0598,8.1238,0,1.4763,0,1.4763,0,20,0.8
63,16,14,10.952,7.68,23.4898,4.8578,1.78E-15,1.5862,0,1.5862,0,20,0.8
63,16,15,15.152,5.12,24.43,4.158,0,1.43745,0,1.43745,0,20,0.8
63,16,16,21.66,1.28,45.3202,22.3802,0,1.71185,0,1.71185,20,20,1.5
63,16,17,17.16,0,45.25,28.09,0,2.0734,0,2.0734,20,20,1.5
63,16,18,16.612,0,44.6398,28.0278,0,2.14725,0,2.14725,20,20,1.5
63,16,19,15.328,0,23.41,8.082,0,2.56235,0,2.56235,0,20,0.8
63,16,20,9.416,0,43.6198,34.2038,0,2.62115,0,2.62115,20,20,1.5
63,16,21,8.808,0,22.66,13.852,0,2.8749,0,2.8749,0,20,0.8
63,16,22,5.216,0,43.1302,37.9142,0,3.0282,0,3.0282,20,20,1.5
63,16,23,6.152,0,43.06,36.908,0,2.9785,0,2.9785,20,20,1.5
63,16,24,8.464,0,42.9802,34.5162,0,3.14755,0,3.14755,20,20,1.5
63,17,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
63,17,2,13.5,0,42.5998,29.0998,0,3.27285,0,3.27285,20,20,1.5
63,17,3,15.392,0,42.2998,26.9078,0,3.3187,0,3.3187,20,20,1.5
63,17,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,17,5,15.144,0,42.6802,27.5362,1.78E-15,3.2571,0,3.2571,20,20,1.5
63,17,6,14.316,0,43.1302,28.8142,0,3.0947,0,3.0947,20,20,1.5
63,17,7,17.852,14.08,44.0002,12.0682,-1.78E-15,3.12025,0,3.12025,20,20,1.5
63,17,8,9.628,25.6,42.96184412,7.733844122,0,2.84305,0,2.84305,18.1561779,20,1.435466226
63,17,9,22.324,37.12,45.5098,0,13.9342,2.53435,0,2.53435,20,20,1.5
63,17,10,20.928,46.08,45.7,0,21.308,2.2792,0,2.2792,20,20,1.5
63,17,11,15.996,52.48,45.6202,0,22.8558,2.0629,0,2.0629,20,20,1.5
63,17,12,14.328,55.04,45.4,0,23.968,1.78675,0,1.78675,20,20,1.5
63,17,13,12.74,56.32,44.7598,0,24.3002,1.4763,0,1.4763,20,20,1.5
63,17,14,12.812,56.32,44.1898,0,24.9422,1.5862,0,1.5862,20,20,1.5
63,17,15,8.256,52.48,45.13,0,15.606,1.43745,0,1.43745,20,20,1.5
63,17,16,8.556,44.8,45.3202,0,8.0358,1.71185,0,1.71185,20,20,1.5
63,17,17,15.664,33.28,45.25,0,3.694,2.0734,0,2.0734,20,20,1.5
63,17,18,8.372,24.32,44.6398,11.9478,0,2.14725,0,2.14725,20,20,1.5
63,17,19,7.872,11.52,19.392,0,0,2.56235,0,2.56235,0,16.13653846,0.645461538
63,17,20,11.176,0,12.68401437,1.508014369,0,2.62115,0,2.62115,10.2069704,0,0.357243964
63,17,21,9.884,0,13.44692173,3.562921729,0,2.8749,0,2.8749,11.19509346,0,0.391828271
63,17,22,9.02,0,22.4302,13.4102,0,3.0282,0,3.0282,0,20,0.8
63,17,23,6.204,0,24.43,18.226,0,2.9785,0,2.9785,2,20,0.87
63,17,24,16.928,0,42.9802,26.0522,0,3.14755,0,3.14755,20,20,1.5
63,18,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
63,18,2,13.5,0,42.5998,29.0998,0,3.27285,0,3.27285,20,20,1.5
63,18,3,15.392,0,42.2998,26.9078,0,3.3187,0,3.3187,20,20,1.5
63,18,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,18,5,15.144,0,42.6802,27.5362,1.78E-15,3.2571,0,3.2571,20,20,1.5
63,18,6,14.316,0,43.1302,28.8142,0,3.0947,0,3.0947,20,20,1.5
63,18,7,17.852,0,44.0002,26.1482,0,3.12025,0,3.12025,20,20,1.5
63,18,8,9.628,3.2,44.8702,32.0422,8.88E-16,2.84305,0,2.84305,20,20,1.5
63,18,9,22.324,10.88,45.5098,12.3058,3.55E-15,2.53435,0,2.53435,20,20,1.5
63,18,10,20.928,17.92,38.848,0,3.55E-15,2.2792,0,2.2792,13.37971014,20,1.268289855
63,18,11,15.996,24.96,40.956,0,-3.55E-15,2.0629,0,2.0629,15.49352657,20,1.34227343
63,18,12,14.328,31.36,45.4,0,0.288,1.78675,0,1.78675,20,20,1.5
63,18,13,12.74,35.84,44.7598,0,3.8202,1.4763,0,1.4763,20,20,1.5
63,18,14,12.812,37.12,44.1898,0,5.7422,1.5862,0,1.5862,20,20,1.5
63,18,15,8.256,32,40.256,0,0,1.43745,0,1.43745,15.29082126,20,1.335178744
63,18,16,8.556,25.6,45.3202,11.1642,-3.55E-15,1.71185,0,1.71185,20,20,1.5
63,18,17,15.664,19.2,45.25,10.386,1.78E-15,2.0734,0,2.0734,20,20,1.5
63,18,18,8.372,9.6,44.6398,26.6678,-1.78E-15,2.14725,0,2.14725,20,20,1.5
63,18,19,7.872,3.2,12.93722839,1.865228388,8.88E-16,2.56235,0,2.56235,9.977998442,0,0.349229945
63,18,20,11.176,0,12.68401437,1.508014369,0,2.62115,0,2.62115,10.2069704,0,0.357243964
63,18,21,9.884,0,13.44692173,3.562921729,0,2.8749,0,2.8749,11.19509346,0,0.391828271
63,18,22,9.02,0,27.04203551,18.02203551,0,3.0282,0,3.0282,4.455879724,20,0.95595579
63,18,23,6.204,0,43.06,36.856,0,2.9785,0,2.9785,20,20,1.5
63,18,24,16.928,0,42.9802,26.0522,0,3.14755,0,3.14755,20,20,1.5
63,19,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
63,19,2,13.5,0,42.5998,29.0998,0,3.27285,0,3.27285,20,20,1.5
63,19,3,15.392,0,42.2998,26.9078,0,3.3187,0,3.3187,20,20,1.5
63,19,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,19,5,15.144,0,42.6802,27.5362,1.78E-15,3.2571,0,3.2571,20,20,1.5
63,19,6,14.316,0,43.1302,28.8142,0,3.0947,0,3.0947,20,20,1.5
63,19,7,17.852,0,44.0002,26.1482,0,3.12025,0,3.12025,20,20,1.5
63,19,8,9.628,1.28,44.8702,33.9622,6.66E-16,2.84305,0,2.84305,20,20,1.5
63,19,9,22.324,3.2,45.5098,19.9858,0,2.53435,0,2.53435,20,20,1.5
63,19,10,20.928,5.12,45.7,19.652,0,2.2792,0,2.2792,20,20,1.5
63,19,11,15.996,7.68,24.9202,1.2442,0,2.0629,0,2.0629,0,20,0.8
63,19,12,14.328,11.52,33.12637143,7.278371429,1.78E-15,1.78675,0,1.78675,8.14142167,20,1.084949758
63,19,13,12.74,14.08,44.7598,17.9398,0,1.4763,0,1.4763,20,20,1.5
63,19,14,12.812,14.08,26.892,0,0,1.5862,0,1.5862,3.287149758,20,0.915050242
63,19,15,8.256,11.52,24.43,4.654,0,1.43745,0,1.43745,0,20,0.8
63,19,16,8.556,7.04,45.3202,29.7242,0,1.71185,0,1.71185,20,20,1.5
63,19,17,15.664,5.12,45.25,24.466,1.78E-15,2.0734,0,2.0734,20,20,1.5
63,19,18,8.372,3.2,44.6398,33.0678,0,2.14725,0,2.14725,20,20,1.5
63,19,19,7.872,1.28,23.41,14.258,8.88E-16,2.56235,0,2.56235,0,20,0.8
63,19,20,11.176,0,22.9198,11.7438,0,2.62115,0,2.62115,0,20,0.8
63,19,21,9.884,0,22.66,12.776,0,2.8749,0,2.8749,0,20,0.8
63,19,22,9.02,0,43.1302,34.1102,0,3.0282,0,3.0282,20,20,1.5
63,19,23,6.204,0,43.06,36.856,0,2.9785,0,2.9785,20,20,1.5
63,19,24,16.928,0,42.9802,26.0522,0,3.14755,0,3.14755,20,20,1.5
63,20,1,9.776,0,42.8698,33.0938,0,3.1934,0,3.1934,20,20,1.5
63,20,2,13.5,0,42.5998,29.0998,0,3.27285,0,3.27285,20,20,1.5
63,20,3,15.392,0,42.2998,26.9078,0,3.3187,0,3.3187,20,20,1.5
63,20,4,13.312,0,42.49,29.178,1.78E-15,3.22525,0,3.22525,20,20,1.5
63,20,5,15.144,0,42.6802,27.5362,1.78E-15,3.2571,0,3.2571,20,20,1.5
63,20,6,14.316,0,43.1302,28.8142,0,3.0947,0,3.0947,20,20,1.5
63,20,7,17.852,0,44.0002,26.1482,0,3.12025,0,3.12025,20,20,1.5
63,20,8,9.628,0,44.8702,35.2422,0,2.84305,0,2.84305,20,20,1.5
63,20,9,22.324,0,45.5098,23.1858,0,2.53435,0,2.53435,20,20,1.5
63,20,10,20.928,0,45.7,24.772,0,2.2792,0,2.2792,20,20,1.5
63,20,11,15.996,0,24.9202,8.9242,0,2.0629,0,2.0629,0,20,0.8
63,20,12,14.328,1.28,36.52857143,20.92057143,6.66E-16,1.78675,0,1.78675,11.42857143,20,1.2
63,20,13,12.74,5.12,24.0598,6.1998,1.78E-15,1.4763,0,1.4763,0,20,0.8
63,20,14,12.812,7.68,23.4898,2.9978,1.78E-15,1.5862,0,1.5862,0,20,0.8
63,20,15,8.256,5.12,24.43,11.054,0,1.43745,0,1.43745,0,20,0.8
63,20,16,8.556,1.28,45.3202,35.4842,6.66E-16,1.71185,0,1.71185,20,20,1.5
63,20,17,15.664,0,45.25,29.586,0,2.0734,0,2.0734,20,20,1.5
63,20,18,8.372,0,44.6398,36.2678,0,2.14725,0,2.14725,20,20,1.5
63,20,19,7.872,0,44.11,36.238,0,2.56235,0,2.56235,20,20,1.5
63,20,20,11.176,0,22.9198,11.7438,0,2.62115,0,2.62115,0,20,0.8
63,20,21,9.884,0,22.66,12.776,0,2.8749,0,2.8749,0,20,0.8
63,20,22,9.02,0,43.1302,34.1102,0,3.0282,0,3.0282,20,20,1.5
63,20,23,6.204,0,43.06,36.856,0,2.9785,0,2.9785,20,20,1.5
63,20,24,16.928,0,42.9802,26.0522,0,3.14755,0,3.14755,20,20,1.5
63,21,1,9.448,0,42.8698,33.4218,0,3.1934,0,3.1934,20,20,1.5
63,21,2,10.504,0,42.5998,32.0958,0,3.27285,0,3.27285,20,20,1.5
63,21,3,11.788,0,42.2998,30.5118,0,3.3187,0,3.3187,20,20,1.5
63,21,4,11.504,0,42.49,30.986,0,3.22525,0,3.22525,20,20,1.5
63,21,5,11.16,0,42.6802,31.5202,0,3.2571,0,3.2571,20,20,1.5
63,21,6,10.964,0,43.1302,32.1662,0,3.0947,0,3.0947,20,20,1.5
63,21,7,10.744,14.08,44.0002,19.1762,1.78E-15,3.12025,0,3.12025,20,20,1.5
